"","date","dji"
"15505",1958-09-05,512.77
"15506",1958-09-08,515.23
"15507",1958-09-09,518.64
"15508",1958-09-10,516.2
"15509",1958-09-11,520.43
"15510",1958-09-12,519.43
"15511",1958-09-15,523.4
"15512",1958-09-16,526.57
"15513",1958-09-17,525.89
"15514",1958-09-18,522.34
"15515",1958-09-19,526.48
"15516",1958-09-22,524.01
"15517",1958-09-23,525.89
"15518",1958-09-24,528.15
"15519",1958-09-25,525.83
"15520",1958-09-26,526.83
"15521",1958-09-29,529.04
"15522",1958-09-30,532.09
"15523",1958-10-01,530.94
"15524",1958-10-02,532.09
"15525",1958-10-03,533.73
"15526",1958-10-06,536.29
"15527",1958-10-07,539.4
"15528",1958-10-08,539.31
"15529",1958-10-09,539.61
"15530",1958-10-10,543.36
"15531",1958-10-13,545.95
"15532",1958-10-14,541.72
"15533",1958-10-15,536.14
"15534",1958-10-16,540.11
"15535",1958-10-17,546.36
"15536",1958-10-20,544.19
"15537",1958-10-21,543.72
"15538",1958-10-22,542.31
"15539",1958-10-23,540.72
"15540",1958-10-24,539.52
"15541",1958-10-27,535
"15542",1958-10-28,536.88
"15543",1958-10-29,542.72
"15544",1958-10-30,543.31
"15545",1958-10-31,543.22
"15546",1958-11-03,545.16
"15547",1958-11-05,550.68
"15548",1958-11-06,554.85
"15549",1958-11-07,554.26
"15550",1958-11-10,557.72
"15551",1958-11-11,561.13
"15552",1958-11-12,562.39
"15553",1958-11-13,560.75
"15554",1958-11-14,564.68
"15555",1958-11-17,567.44
"15556",1958-11-18,564.89
"15557",1958-11-19,565.97
"15558",1958-11-20,566.24
"15559",1958-11-21,559.57
"15560",1958-11-24,544.89
"15561",1958-11-25,540.52
"15562",1958-11-26,549.15
"15563",1958-11-28,557.46
"15564",1958-12-01,560.07
"15565",1958-12-02,558.57
"15566",1958-12-03,558.81
"15567",1958-12-04,559.1
"15568",1958-12-05,556.75
"15569",1958-12-08,556.08
"15570",1958-12-09,558.13
"15571",1958-12-10,564.98
"15572",1958-12-11,563.07
"15573",1958-12-12,562.27
"15574",1958-12-15,563.98
"15575",1958-12-16,565.18
"15576",1958-12-17,569.38
"15577",1958-12-18,572.38
"15578",1958-12-19,573.17
"15579",1958-12-22,571.23
"15580",1958-12-23,566.39
"15581",1958-12-24,572.73
"15582",1958-12-29,577.31
"15583",1958-12-30,581.8
"15584",1958-12-31,583.65
"15585",1959-01-02,587.59
"15586",1959-01-05,590.17
"15587",1959-01-06,591.37
"15588",1959-01-07,583.15
"15589",1959-01-08,588.14
"15590",1959-01-09,592.72
"15591",1959-01-12,592.64
"15592",1959-01-13,590.7
"15593",1959-01-14,591.64
"15594",1959-01-15,594.81
"15595",1959-01-16,595.75
"15596",1959-01-19,594.4
"15597",1959-01-20,595.69
"15598",1959-01-21,597.66
"15599",1959-01-22,595.69
"15600",1959-01-23,596.07
"15601",1959-01-26,592.37
"15602",1959-01-27,594.66
"15603",1959-01-28,588.53
"15604",1959-01-29,590.4
"15605",1959-01-30,593.96
"15606",1959-02-02,592.23
"15607",1959-02-03,592.34
"15608",1959-02-04,589.38
"15609",1959-02-05,586.12
"15610",1959-02-06,582.33
"15611",1959-02-09,574.46
"15612",1959-02-10,582.65
"15613",1959-02-11,584.03
"15614",1959-02-12,581.89
"15615",1959-02-13,587.97
"15616",1959-02-16,587.91
"15617",1959-02-17,586.71
"15618",1959-02-18,588.82
"15619",1959-02-19,595.04
"15620",1959-02-20,602.21
"15621",1959-02-24,602.91
"15622",1959-02-25,601.18
"15623",1959-02-26,602
"15624",1959-02-27,603.5
"15625",1959-03-02,605.03
"15626",1959-03-03,610.78
"15627",1959-03-04,611.84
"15628",1959-03-05,611.87
"15629",1959-03-06,609.52
"15630",1959-03-09,609.96
"15631",1959-03-10,611.14
"15632",1959-03-11,611.49
"15633",1959-03-12,613.75
"15634",1959-03-13,614.69
"15635",1959-03-16,607.88
"15636",1959-03-17,612.69
"15637",1959-03-18,610.87
"15638",1959-03-19,610.02
"15639",1959-03-20,610.37
"15640",1959-03-23,605.56
"15641",1959-03-24,606.73
"15642",1959-03-25,606.47
"15643",1959-03-26,606.58
"15644",1959-03-30,602.65
"15645",1959-03-31,601.71
"15646",1959-04-01,602.94
"15647",1959-04-02,607.52
"15648",1959-04-03,611.93
"15649",1959-04-06,611.16
"15650",1959-04-07,610.34
"15651",1959-04-08,606.44
"15652",1959-04-09,605.5
"15653",1959-04-10,605.97
"15654",1959-04-13,607.76
"15655",1959-04-14,609.53
"15656",1959-04-15,612.5
"15657",1959-04-16,617.58
"15658",1959-04-17,624.06
"15659",1959-04-20,627.08
"15660",1959-04-21,629.23
"15661",1959-04-22,625.15
"15662",1959-04-23,623.27
"15663",1959-04-24,627.39
"15664",1959-04-27,629.87
"15665",1959-04-28,628.87
"15666",1959-04-29,625.87
"15667",1959-04-30,623.75
"15668",1959-05-01,625.06
"15669",1959-05-04,625.06
"15670",1959-05-05,625.9
"15671",1959-05-06,624.39
"15672",1959-05-07,615.64
"15673",1959-05-08,621.36
"15674",1959-05-11,625.03
"15675",1959-05-12,627.66
"15676",1959-05-13,633.05
"15677",1959-05-14,637.04
"15678",1959-05-15,634.53
"15679",1959-05-18,633.53
"15680",1959-05-19,635.44
"15681",1959-05-20,631.87
"15682",1959-05-21,631.65
"15683",1959-05-22,634.74
"15684",1959-05-25,632.35
"15685",1959-05-26,632.38
"15686",1959-05-27,636.68
"15687",1959-05-28,639.58
"15688",1959-05-29,643.79
"15689",1959-06-01,643.51
"15690",1959-06-02,637.45
"15691",1959-06-03,637.39
"15692",1959-06-04,630.54
"15693",1959-06-05,629.98
"15694",1959-06-08,621.62
"15695",1959-06-09,617.62
"15696",1959-06-10,627.17
"15697",1959-06-11,627.49
"15698",1959-06-12,627.42
"15699",1959-06-15,624.59
"15700",1959-06-16,621.4
"15701",1959-06-17,628.05
"15702",1959-06-18,629.41
"15703",1959-06-19,629.76
"15704",1959-06-22,631.71
"15705",1959-06-23,630.73
"15706",1959-06-24,634.27
"15707",1959-06-25,637.23
"15708",1959-06-26,639.25
"15709",1959-06-29,643.06
"15710",1959-06-30,643.6
"15711",1959-07-01,650.88
"15712",1959-07-02,654.76
"15713",1959-07-06,660.09
"15714",1959-07-07,663.21
"15715",1959-07-08,663.81
"15716",1959-07-09,663.09
"15717",1959-07-10,663.56
"15718",1959-07-13,657.35
"15719",1959-07-14,657.7
"15720",1959-07-15,660.57
"15721",1959-07-16,658.29
"15722",1959-07-17,657.13
"15723",1959-07-20,654.54
"15724",1959-07-21,661.48
"15725",1959-07-22,664.38
"15726",1959-07-23,664.63
"15727",1959-07-24,663.72
"15728",1959-07-27,669.08
"15729",1959-07-28,672.04
"15730",1959-07-29,673.18
"15731",1959-07-30,673.37
"15732",1959-07-31,674.88
"15733",1959-08-03,678.1
"15734",1959-08-04,676.3
"15735",1959-08-05,672.33
"15736",1959-08-06,671.98
"15737",1959-08-07,668.57
"15738",1959-08-10,653.79
"15739",1959-08-11,658.07
"15740",1959-08-12,655.14
"15741",1959-08-13,655.43
"15742",1959-08-14,658.74
"15743",1959-08-17,658.42
"15744",1959-08-18,650.79
"15745",1959-08-19,646.53
"15746",1959-08-20,655.02
"15747",1959-08-21,655.39
"15748",1959-08-24,653.22
"15749",1959-08-25,655.96
"15750",1959-08-26,657.57
"15751",1959-08-27,663.34
"15752",1959-08-28,663.06
"15753",1959-08-31,664.41
"15754",1959-09-01,655.9
"15755",1959-09-02,655.8
"15756",1959-09-03,645.9
"15757",1959-09-04,652.18
"15758",1959-09-08,642.69
"15759",1959-09-09,637.67
"15760",1959-09-10,633.38
"15761",1959-09-11,637.36
"15762",1959-09-14,633.79
"15763",1959-09-15,630.8
"15764",1959-09-16,632.41
"15765",1959-09-17,629
"15766",1959-09-18,625.78
"15767",1959-09-21,618.15
"15768",1959-09-22,616.45
"15769",1959-09-23,624.02
"15770",1959-09-24,632.85
"15771",1959-09-25,632.59
"15772",1959-09-28,636.47
"15773",1959-09-29,640.1
"15774",1959-09-30,631.68
"15775",1959-10-01,633.6
"15776",1959-10-02,636.57
"15777",1959-10-05,637.01
"15778",1959-10-06,636.06
"15779",1959-10-07,635.37
"15780",1959-10-08,633.04
"15781",1959-10-09,636.98
"15782",1959-10-12,638.55
"15783",1959-10-13,637.83
"15784",1959-10-14,634.27
"15785",1959-10-15,637.48
"15786",1959-10-16,643.22
"15787",1959-10-19,639.66
"15788",1959-10-20,635.37
"15789",1959-10-21,632.69
"15790",1959-10-22,625.59
"15791",1959-10-23,633.07
"15792",1959-10-26,637.61
"15793",1959-10-27,642.18
"15794",1959-10-28,643.6
"15795",1959-10-29,645.11
"15796",1959-10-30,646.6
"15797",1959-11-02,645.46
"15798",1959-11-04,645.74
"15799",1959-11-05,647.57
"15800",1959-11-06,650.92
"15801",1959-11-09,650.92
"15802",1959-11-10,648.14
"15803",1959-11-11,647.32
"15804",1959-11-12,644.26
"15805",1959-11-13,641.71
"15806",1959-11-16,634.46
"15807",1959-11-17,635.62
"15808",1959-11-18,641.99
"15809",1959-11-19,643.32
"15810",1959-11-20,645.46
"15811",1959-11-23,646.75
"15812",1959-11-24,649.69
"15813",1959-11-25,651.1
"15814",1959-11-27,652.52
"15815",1959-11-30,659.18
"15816",1959-12-01,664.38
"15817",1959-12-02,661.29
"15818",1959-12-03,662.96
"15819",1959-12-04,664
"15820",1959-12-07,665.67
"15821",1959-12-08,675.39
"15822",1959-12-09,671.26
"15823",1959-12-10,672.74
"15824",1959-12-11,670.5
"15825",1959-12-14,675.07
"15826",1959-12-15,673.78
"15827",1959-12-16,675.2
"15828",1959-12-17,673.9
"15829",1959-12-18,676.65
"15830",1959-12-21,675.92
"15831",1959-12-22,671.82
"15832",1959-12-23,670.18
"15833",1959-12-24,670.69
"15834",1959-12-28,669.77
"15835",1959-12-29,672.23
"15836",1959-12-30,676.97
"15837",1959-12-31,679.36
"15838",1960-01-04,679.06
"15839",1960-01-05,685.47
"15840",1960-01-06,682.62
"15841",1960-01-07,677.66
"15842",1960-01-08,675.73
"15843",1960-01-11,667.16
"15844",1960-01-12,660.43
"15845",1960-01-13,656.44
"15846",1960-01-14,660.53
"15847",1960-01-15,659.68
"15848",1960-01-18,653.86
"15849",1960-01-19,645.07
"15850",1960-01-20,643.69
"15851",1960-01-21,645.43
"15852",1960-01-22,645.85
"15853",1960-01-25,639.07
"15854",1960-01-26,639.84
"15855",1960-01-27,637.67
"15856",1960-01-28,629.84
"15857",1960-01-29,622.62
"15858",1960-02-01,626.2
"15859",1960-02-02,636.92
"15860",1960-02-03,630.97
"15861",1960-02-04,631.14
"15862",1960-02-05,626.77
"15863",1960-02-08,619.43
"15864",1960-02-09,628.45
"15865",1960-02-10,623.36
"15866",1960-02-11,618.57
"15867",1960-02-12,622.23
"15868",1960-02-15,617.58
"15869",1960-02-16,611.33
"15870",1960-02-17,613.55
"15871",1960-02-18,622.19
"15872",1960-02-19,628.45
"15873",1960-02-23,626.19
"15874",1960-02-24,623.73
"15875",1960-02-25,628.51
"15876",1960-02-26,632
"15877",1960-02-29,630.12
"15878",1960-03-01,626.87
"15879",1960-03-02,621.37
"15880",1960-03-03,612.05
"15881",1960-03-04,609.79
"15882",1960-03-07,604.02
"15883",1960-03-08,599.1
"15884",1960-03-09,607.16
"15885",1960-03-10,602.31
"15886",1960-03-11,605.83
"15887",1960-03-14,606.79
"15888",1960-03-15,612.18
"15889",1960-03-16,616.73
"15890",1960-03-17,615.09
"15891",1960-03-18,616.42
"15892",1960-03-21,617
"15893",1960-03-22,618.09
"15894",1960-03-23,622.06
"15895",1960-03-24,624
"15896",1960-03-25,622.47
"15897",1960-03-28,621.78
"15898",1960-03-29,620.35
"15899",1960-03-30,619.94
"15900",1960-03-31,616.59
"15901",1960-04-01,615.98
"15902",1960-04-04,618.54
"15903",1960-04-05,622.19
"15904",1960-04-06,628.31
"15905",1960-04-07,629.03
"15906",1960-04-08,628.1
"15907",1960-04-11,624.89
"15908",1960-04-12,626.5
"15909",1960-04-13,626.5
"15910",1960-04-14,630.12
"15911",1960-04-18,630.77
"15912",1960-04-19,626.4
"15913",1960-04-20,618.71
"15914",1960-04-21,619.15
"15915",1960-04-22,616.32
"15916",1960-04-25,611.13
"15917",1960-04-26,610.92
"15918",1960-04-27,609.96
"15919",1960-04-28,604.33
"15920",1960-04-29,601.7
"15921",1960-05-02,599.61
"15922",1960-05-03,607.73
"15923",1960-05-04,610.99
"15924",1960-05-05,608.32
"15925",1960-05-06,607.62
"15926",1960-05-09,607.48
"15927",1960-05-10,604.82
"15928",1960-05-11,606.54
"15929",1960-05-12,607.87
"15930",1960-05-13,616.03
"15931",1960-05-16,617.39
"15932",1960-05-17,621.63
"15933",1960-05-18,623
"15934",1960-05-19,624.68
"15935",1960-05-20,625.24
"15936",1960-05-23,623.66
"15937",1960-05-24,621.39
"15938",1960-05-25,621.28
"15939",1960-05-26,622.79
"15940",1960-05-27,624.78
"15941",1960-05-31,625.5
"15942",1960-06-01,624.89
"15943",1960-06-02,627.87
"15944",1960-06-03,628.98
"15945",1960-06-06,636.92
"15946",1960-06-07,645.58
"15947",1960-06-08,650.35
"15948",1960-06-09,656.42
"15949",1960-06-10,654.88
"15950",1960-06-13,655.85
"15951",1960-06-14,654.88
"15952",1960-06-15,649.42
"15953",1960-06-16,648.27
"15954",1960-06-17,650.89
"15955",1960-06-20,647.52
"15956",1960-06-21,644.93
"15957",1960-06-22,645.36
"15958",1960-06-23,647.41
"15959",1960-06-24,647.01
"15960",1960-06-27,642.49
"15961",1960-06-28,637.46
"15962",1960-06-29,638.39
"15963",1960-06-30,640.62
"15964",1960-07-01,641.3
"15965",1960-07-05,640.91
"15966",1960-07-06,640.37
"15967",1960-07-07,644.89
"15968",1960-07-08,646.91
"15969",1960-07-11,640.44
"15970",1960-07-12,634.12
"15971",1960-07-13,632.11
"15972",1960-07-14,631.32
"15973",1960-07-15,630.24
"15974",1960-07-18,626
"15975",1960-07-19,624.78
"15976",1960-07-20,624.13
"15977",1960-07-21,616.63
"15978",1960-07-22,609.87
"15979",1960-07-25,601.68
"15980",1960-07-26,606.75
"15981",1960-07-27,601.76
"15982",1960-07-28,605.67
"15983",1960-07-29,616.73
"15984",1960-08-01,617.85
"15985",1960-08-02,613.68
"15986",1960-08-03,608.69
"15987",1960-08-04,609.23
"15988",1960-08-05,614.29
"15989",1960-08-08,614.79
"15990",1960-08-09,615.69
"15991",1960-08-10,617.52
"15992",1960-08-11,622.88
"15993",1960-08-12,626.18
"15994",1960-08-15,624.17
"15995",1960-08-16,625.43
"15996",1960-08-17,626.54
"15997",1960-08-18,625.82
"15998",1960-08-19,629.27
"15999",1960-08-22,630.71
"16000",1960-08-23,638.29
"16001",1960-08-24,641.56
"16002",1960-08-25,637.16
"16003",1960-08-26,636.13
"16004",1960-08-29,634.46
"16005",1960-08-30,626.4
"16006",1960-08-31,625.99
"16007",1960-09-01,626.1
"16008",1960-09-02,625.22
"16009",1960-09-06,620.85
"16010",1960-09-07,612.27
"16011",1960-09-08,611.42
"16012",1960-09-09,614.12
"16013",1960-09-12,609.35
"16014",1960-09-13,611.79
"16015",1960-09-14,605.69
"16016",1960-09-15,602.69
"16017",1960-09-16,602.18
"16018",1960-09-19,586.76
"16019",1960-09-20,588.2
"16020",1960-09-21,594.26
"16021",1960-09-22,592.15
"16022",1960-09-23,585.2
"16023",1960-09-26,577.14
"16024",1960-09-27,574.81
"16025",1960-09-28,569.08
"16026",1960-09-29,570.59
"16027",1960-09-30,580.14
"16028",1960-10-03,577.81
"16029",1960-10-04,573.15
"16030",1960-10-05,578.88
"16031",1960-10-06,583.69
"16032",1960-10-07,586.42
"16033",1960-10-10,587.31
"16034",1960-10-11,588.75
"16035",1960-10-12,585.83
"16036",1960-10-13,591.49
"16037",1960-10-14,596.48
"16038",1960-10-17,593.34
"16039",1960-10-18,588.75
"16040",1960-10-19,587.01
"16041",1960-10-20,582.69
"16042",1960-10-21,577.55
"16043",1960-10-24,571.93
"16044",1960-10-25,566.05
"16045",1960-10-26,575.18
"16046",1960-10-27,580.95
"16047",1960-10-28,577.92
"16048",1960-10-31,580.36
"16049",1960-11-01,585.24
"16050",1960-11-02,588.23
"16051",1960-11-03,590.82
"16052",1960-11-04,596.07
"16053",1960-11-07,597.63
"16054",1960-11-09,602.25
"16055",1960-11-10,612.01
"16056",1960-11-11,608.61
"16057",1960-11-14,604.8
"16058",1960-11-15,606.87
"16059",1960-11-16,604.77
"16060",1960-11-17,602.18
"16061",1960-11-18,603.62
"16062",1960-11-21,604.54
"16063",1960-11-22,601.1
"16064",1960-11-23,602.47
"16065",1960-11-25,606.47
"16066",1960-11-28,605.43
"16067",1960-11-29,602.4
"16068",1960-11-30,597.22
"16069",1960-12-01,594.56
"16070",1960-12-02,596
"16071",1960-12-05,593.49
"16072",1960-12-06,597.11
"16073",1960-12-07,604.62
"16074",1960-12-08,605.17
"16075",1960-12-09,610.9
"16076",1960-12-12,611.94
"16077",1960-12-13,611.72
"16078",1960-12-14,612.68
"16079",1960-12-15,610.76
"16080",1960-12-16,617.78
"16081",1960-12-19,615.56
"16082",1960-12-20,614.82
"16083",1960-12-21,615.42
"16084",1960-12-22,613.31
"16085",1960-12-23,613.23
"16086",1960-12-27,613.38
"16087",1960-12-28,615.75
"16088",1960-12-29,616.19
"16089",1960-12-30,615.89
"16090",1961-01-03,610.25
"16091",1961-01-04,621.49
"16092",1961-01-05,622.67
"16093",1961-01-06,621.64
"16094",1961-01-09,624.42
"16095",1961-01-10,625.72
"16096",1961-01-11,627.21
"16097",1961-01-12,628.5
"16098",1961-01-13,633.65
"16099",1961-01-16,633.19
"16100",1961-01-17,628.96
"16101",1961-01-18,634.1
"16102",1961-01-19,632.39
"16103",1961-01-20,634.37
"16104",1961-01-23,639.82
"16105",1961-01-24,638.79
"16106",1961-01-25,637.72
"16107",1961-01-26,638.87
"16108",1961-01-27,643.59
"16109",1961-01-30,650.64
"16110",1961-01-31,648.2
"16111",1961-02-01,649.39
"16112",1961-02-02,653.62
"16113",1961-02-03,652.97
"16114",1961-02-06,645.65
"16115",1961-02-07,643.94
"16116",1961-02-08,648.85
"16117",1961-02-09,645.12
"16118",1961-02-10,639.67
"16119",1961-02-13,637.04
"16120",1961-02-14,642.91
"16121",1961-02-15,648.89
"16122",1961-02-16,651.86
"16123",1961-02-17,651.67
"16124",1961-02-20,653.65
"16125",1961-02-21,652.4
"16126",1961-02-23,654.42
"16127",1961-02-24,655.6
"16128",1961-02-27,660.44
"16129",1961-02-28,662.08
"16130",1961-03-01,663.03
"16131",1961-03-02,669.39
"16132",1961-03-03,671.57
"16133",1961-03-06,674.46
"16134",1961-03-07,667.14
"16135",1961-03-08,666.15
"16136",1961-03-09,663.33
"16137",1961-03-10,663.56
"16138",1961-03-13,664.44
"16139",1961-03-14,661.08
"16140",1961-03-15,662.88
"16141",1961-03-16,670.38
"16142",1961-03-17,676.48
"16143",1961-03-20,678.84
"16144",1961-03-21,678.73
"16145",1961-03-22,679.38
"16146",1961-03-23,675.45
"16147",1961-03-24,672.48
"16148",1961-03-27,671.03
"16149",1961-03-28,669.58
"16150",1961-03-29,676.41
"16151",1961-03-30,676.63
"16152",1961-04-03,677.59
"16153",1961-04-04,678.73
"16154",1961-04-05,677.32
"16155",1961-04-06,679.34
"16156",1961-04-07,683.68
"16157",1961-04-10,692.06
"16158",1961-04-11,694.11
"16159",1961-04-12,690.16
"16160",1961-04-13,692.02
"16161",1961-04-14,693.72
"16162",1961-04-17,696.72
"16163",1961-04-18,690.6
"16164",1961-04-19,686.21
"16165",1961-04-20,684.24
"16166",1961-04-21,685.26
"16167",1961-04-24,672.66
"16168",1961-04-25,683.09
"16169",1961-04-26,682.18
"16170",1961-04-27,679.54
"16171",1961-04-28,678.71
"16172",1961-05-01,677.05
"16173",1961-05-02,682.34
"16174",1961-05-03,688.9
"16175",1961-05-04,692.25
"16176",1961-05-05,690.67
"16177",1961-05-08,689.06
"16178",1961-05-09,686.92
"16179",1961-05-10,686.61
"16180",1961-05-11,686.49
"16181",1961-05-12,687.91
"16182",1961-05-15,692.37
"16183",1961-05-16,697.74
"16184",1961-05-17,705.52
"16185",1961-05-18,701.14
"16186",1961-05-19,705.96
"16187",1961-05-22,702.44
"16188",1961-05-23,700.59
"16189",1961-05-24,696.52
"16190",1961-05-25,690.16
"16191",1961-05-26,696.28
"16192",1961-05-31,696.72
"16193",1961-06-01,695.37
"16194",1961-06-02,697.7
"16195",1961-06-05,703.43
"16196",1961-06-06,703.79
"16197",1961-06-07,700.86
"16198",1961-06-08,701.69
"16199",1961-06-09,700.9
"16200",1961-06-12,696.76
"16201",1961-06-13,694.15
"16202",1961-06-14,695.81
"16203",1961-06-15,691.27
"16204",1961-06-16,685.5
"16205",1961-06-19,680.68
"16206",1961-06-20,687.87
"16207",1961-06-21,686.09
"16208",1961-06-22,685.62
"16209",1961-06-23,688.66
"16210",1961-06-26,681.16
"16211",1961-06-27,683.88
"16212",1961-06-28,684.59
"16213",1961-06-29,681.95
"16214",1961-06-30,683.96
"16215",1961-07-03,689.81
"16216",1961-07-05,692.77
"16217",1961-07-06,694.27
"16218",1961-07-07,692.73
"16219",1961-07-10,693.16
"16220",1961-07-11,694.47
"16221",1961-07-12,690.79
"16222",1961-07-13,685.9
"16223",1961-07-14,690.95
"16224",1961-07-17,684.59
"16225",1961-07-18,679.3
"16226",1961-07-19,682.74
"16227",1961-07-20,682.97
"16228",1961-07-21,682.81
"16229",1961-07-24,682.14
"16230",1961-07-25,686.37
"16231",1961-07-26,694.19
"16232",1961-07-27,702.8
"16233",1961-07-28,705.13
"16234",1961-07-31,705.37
"16235",1961-08-01,713.94
"16236",1961-08-02,710.46
"16237",1961-08-03,715.71
"16238",1961-08-04,720.69
"16239",1961-08-07,719.58
"16240",1961-08-08,720.22
"16241",1961-08-09,717.57
"16242",1961-08-10,720.49
"16243",1961-08-11,722.61
"16244",1961-08-14,718.93
"16245",1961-08-15,716.18
